Warning: Permanently added '[localhost]:7284' (ED25519) to the list of known hosts.
2024/05/18 14:43:34 ignoring optional flag "sandboxArg"="0"
2024/05/18 14:43:34 parsed 1 programs
syzkaller login: [  585.403049][ T6171] cgroup: Unknown subsys name 'net'
[  591.636518][ T9240] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.646566][ T9240] EXT4-fs (loop6): can't mount with both data=journal and dax
[  591.651321][ T9246] loop4: detected capacity change from 0 to 512
[  591.652283][ T9246] EXT4-fs: Ignoring removed orlov option
[  591.652690][ T9246] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.653900][ T9247] loop5: detected capacity change from 0 to 512
[  591.654896][ T9247] EXT4-fs: Ignoring removed orlov option
[  591.655245][ T9247] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.657953][ T9247] EXT4-fs (loop5): can't mount with both data=journal and dax
[  591.658979][ T9249] loop0: detected capacity change from 0 to 512
[  591.659768][ T9244] loop1: detected capacity change from 0 to 512
[  591.659959][ T9249] EXT4-fs: Ignoring removed orlov option
[  591.660544][ T9249] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.660694][ T9244] EXT4-fs: Ignoring removed orlov option
[  591.661310][ T9244] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.663357][ T9249] EXT4-fs (loop0): can't mount with both data=journal and dax
[  591.666361][ T9246] EXT4-fs (loop4): can't mount with both data=journal and dax
[  591.667210][ T9244] EXT4-fs (loop1): can't mount with both data=journal and dax
[  591.668071][ T9252] loop3: detected capacity change from 0 to 512
[  591.670633][ T9252] EXT4-fs: Ignoring removed orlov option
[  591.671003][ T9252] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.672632][ T9254] loop7: detected capacity change from 0 to 512
[  591.674893][ T9254] EXT4-fs: Ignoring removed orlov option
[  591.675238][ T9254] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.675749][ T9252] EXT4-fs (loop3): can't mount with both data=journal and dax
[  591.676315][ T9254] EXT4-fs (loop7): can't mount with both data=journal and dax
[  591.677683][ T9250] loop2: detected capacity change from 0 to 512
[  591.678945][ T9250] EXT4-fs: Ignoring removed orlov option
[  591.679389][ T9250] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.681319][ T9250] EXT4-fs (loop2): can't mount with both data=journal and dax
[  591.702673][ T6302] I/O error, dev loop6, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  591.732472][ T9276] loop3: detected capacity change from 0 to 512
[  591.733354][ T9276] EXT4-fs: Ignoring removed orlov option
[  591.733709][ T9276] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.738531][ T9276] EXT4-fs (loop3): can't mount with both data=journal and dax
[  591.748104][ T9281] loop2: detected capacity change from 0 to 512
[  591.752690][ T9281] EXT4-fs: Ignoring removed orlov option
[  591.753033][ T9281] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.755852][ T9281] EXT4-fs (loop2): can't mount with both data=journal and dax
[  591.770656][ T9283] loop1: detected capacity change from 0 to 512
[  591.773083][ T9283] EXT4-fs: Ignoring removed orlov option
[  591.773460][ T9283] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.777103][ T9283] EXT4-fs (loop1): can't mount with both data=journal and dax
[  591.794235][ T9285] loop4: detected capacity change from 0 to 512
[  591.796290][ T9285] EXT4-fs: Ignoring removed orlov option
[  591.796648][ T9285] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.804578][ T9285] EXT4-fs (loop4): can't mount with both data=journal and dax
[  591.815071][ T9288] loop6: detected capacity change from 0 to 512
[  591.817378][ T9288] EXT4-fs: Ignoring removed orlov option
[  591.817720][ T9288] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.818963][ T9288] EXT4-fs (loop6): can't mount with both data=journal and dax
[  591.851548][ T9291] loop0: detected capacity change from 0 to 512
[  591.853841][ T9291] EXT4-fs: Ignoring removed orlov option
[  591.854199][ T9291] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.855807][ T9291] EXT4-fs (loop0): can't mount with both data=journal and dax
[  591.881684][ T9294] loop7: detected capacity change from 0 to 512
[  591.884214][ T9294] EXT4-fs: Ignoring removed orlov option
[  591.884552][ T9294] EXT4-fs: Ignoring removed nomblk_io_submit option
[  591.886444][ T9294] EXT4-fs (loop7): can't mount with both data=journal and dax
[  592.188878][   T48] Bluetooth: hci3: command tx timeout
[  592.268788][   T48] Bluetooth: hci1: command tx timeout
[  592.348771][   T48] Bluetooth: hci6: command tx timeout
[  592.349115][   T48] Bluetooth: hci0: command tx timeout
[  592.349403][   T48] Bluetooth: hci5: command tx timeout
[  592.349693][   T48] Bluetooth: hci7: command tx timeout
[  592.349991][   T48] Bluetooth: hci2: command tx timeout
[  592.350291][   T48] Bluetooth: hci4: command tx timeout
[  592.358359][ T9313] loop5: detected capacity change from 0 to 512
[  592.364801][ T9313] EXT4-fs: Ignoring removed orlov option
[  592.365145][ T9313] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.366647][ T9313] EXT4-fs (loop5): can't mount with both data=journal and dax
[  592.384859][ T6260] I/O error, dev loop4, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  592.393672][ T6244] I/O error, dev loop3, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  592.396353][ T6175] I/O error, dev loop2, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  592.403073][ T6285] I/O error, dev loop6, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  592.403930][ T6291] I/O error, dev loop7, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  592.404186][ T6302] I/O error, dev loop0, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  592.463700][ T9338] loop0: detected capacity change from 0 to 512
[  592.464627][ T9338] EXT4-fs: Ignoring removed orlov option
[  592.465022][ T9338] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.467699][ T9343] loop2: detected capacity change from 0 to 512
[  592.468613][ T9343] EXT4-fs: Ignoring removed orlov option
[  592.469037][ T9343] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.471520][ T9340] loop5: detected capacity change from 0 to 512
[  592.472108][ T9341] loop6: detected capacity change from 0 to 512
[  592.472334][ T9340] EXT4-fs: Ignoring removed orlov option
[  592.472803][ T9340] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.473211][ T9346] loop7: detected capacity change from 0 to 512
[  592.475833][ T9335] loop1: detected capacity change from 0 to 512
[  592.476417][ T9346] EXT4-fs: Ignoring removed orlov option
[  592.476754][ T9335] EXT4-fs: Ignoring removed orlov option
[  592.476793][ T9335] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.477152][ T9346] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.478180][ T9338] EXT4-fs (loop0): can't mount with both data=journal and dax
[  592.479730][ T9341] EXT4-fs: Ignoring removed orlov option
[  592.480119][ T9341] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.481163][ T9335] EXT4-fs (loop1): can't mount with both data=journal and dax
[  592.481715][ T9343] EXT4-fs (loop2): can't mount with both data=journal and dax
[  592.482022][ T9341] EXT4-fs (loop6): can't mount with both data=journal and dax
[  592.483644][ T9347] loop4: detected capacity change from 0 to 512
[  592.484099][ T9346] EXT4-fs (loop7): can't mount with both data=journal and dax
[  592.484201][ T9340] EXT4-fs (loop5): can't mount with both data=journal and dax
[  592.489015][ T9347] EXT4-fs: Ignoring removed orlov option
[  592.489387][ T9347] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.501445][ T9347] EXT4-fs (loop4): can't mount with both data=journal and dax
[  592.555031][ T9355] loop3: detected capacity change from 0 to 512
[  592.556999][ T9355] EXT4-fs: Ignoring removed orlov option
[  592.557442][ T9355] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.567625][ T9355] EXT4-fs (loop3): can't mount with both data=journal and dax
[  592.620535][ T9367] loop5: detected capacity change from 0 to 512
[  592.624597][ T9367] EXT4-fs: Ignoring removed orlov option
[  592.624998][ T9367] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.628918][ T9367] EXT4-fs (loop5): can't mount with both data=journal and dax
[  592.631173][ T9375] loop2: detected capacity change from 0 to 512
[  592.632149][ T9375] EXT4-fs: Ignoring removed orlov option
[  592.632565][ T9375] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.637699][ T9375] EXT4-fs (loop2): can't mount with both data=journal and dax
[  592.641448][ T9377] loop6: detected capacity change from 0 to 512
[  592.648151][ T9377] EXT4-fs: Ignoring removed orlov option
[  592.648630][ T9377] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.653010][ T9377] EXT4-fs (loop6): can't mount with both data=journal and dax
[  592.677048][ T9383] loop1: detected capacity change from 0 to 512
[  592.677787][ T9384] loop0: detected capacity change from 0 to 512
[  592.681267][ T9384] EXT4-fs: Ignoring removed orlov option
[  592.681709][ T9384] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.682875][ T9383] EXT4-fs: Ignoring removed orlov option
[  592.683232][ T9383] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.685475][ T9384] EXT4-fs (loop0): can't mount with both data=journal and dax
[  592.686062][ T9383] EXT4-fs (loop1): can't mount with both data=journal and dax
[  592.726422][ T9387] loop7: detected capacity change from 0 to 512
[  592.728557][ T9387] EXT4-fs: Ignoring removed orlov option
[  592.729006][ T9387] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.732992][ T9387] EXT4-fs (loop7): can't mount with both data=journal and dax
[  592.903610][ T9406] loop4: detected capacity change from 0 to 512
[  592.914185][ T9406] EXT4-fs: Ignoring removed orlov option
[  592.914438][ T9400] loop6: detected capacity change from 0 to 512
[  592.914527][ T9406] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.915380][ T9400] EXT4-fs: Ignoring removed orlov option
[  592.915669][ T9405] loop5: detected capacity change from 0 to 512
[  592.916043][ T9400] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.916271][ T9405] EXT4-fs: Ignoring removed orlov option
[  592.916770][ T9405] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.925040][ T9406] EXT4-fs (loop4): can't mount with both data=journal and dax
[  592.925663][ T9405] EXT4-fs (loop5): can't mount with both data=journal and dax
[  592.928473][ T9408] loop2: detected capacity change from 0 to 512
[  592.930221][ T9400] EXT4-fs (loop6): can't mount with both data=journal and dax
[  592.933932][ T9408] EXT4-fs: Ignoring removed orlov option
[  592.934274][ T9408] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.935699][ T9408] EXT4-fs (loop2): can't mount with both data=journal and dax
[  592.976903][ T9430] loop1: detected capacity change from 0 to 512
[  592.977845][ T9429] loop2: detected capacity change from 0 to 512
[  592.979643][ T9430] EXT4-fs: Ignoring removed orlov option
[  592.979995][ T9430] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.981062][ T9430] EXT4-fs (loop1): can't mount with both data=journal and dax
[  592.982049][ T9429] EXT4-fs: Ignoring removed orlov option
[  592.982423][ T9429] EXT4-fs: Ignoring removed nomblk_io_submit option
[  592.986257][ T9429] EXT4-fs (loop2): can't mount with both data=journal and dax
[  593.005637][ T9434] loop3: detected capacity change from 0 to 512
[  593.010820][ T9434] EXT4-fs: Ignoring removed orlov option
[  593.011188][ T9434] EXT4-fs: Ignoring removed nomblk_io_submit option
[  593.015966][ T9434] EXT4-fs (loop3): can't mount with both data=journal and dax
[  593.031212][ T9437] loop7: detected capacity change from 0 to 512
[  593.032541][ T9437] EXT4-fs: Ignoring removed orlov option
[  593.032966][ T9437] EXT4-fs: Ignoring removed nomblk_io_submit option
[  593.046020][ T9437] EXT4-fs (loop7): can't mount with both data=journal and dax
[  593.079862][ T9409] loop0: detected capacity change from 0 to 512
[  593.080750][ T9409] EXT4-fs: Ignoring removed orlov option
[  593.081105][ T9409] EXT4-fs: Ignoring removed nomblk_io_submit option
[  593.085130][ T9409] EXT4-fs (loop0): can't mount with both data=journal and dax
[  594.269193][ T6272] Bluetooth: hci3: command tx timeout
[  594.349937][ T6272] Bluetooth: hci1: command tx timeout
[  594.430370][ T6272] Bluetooth: hci4: command tx timeout
[  594.430794][ T6272] Bluetooth: hci2: command tx timeout
[  594.431190][ T6272] Bluetooth: hci7: command tx timeout
[  594.431583][ T6272] Bluetooth: hci5: command tx timeout
[  594.431980][ T6272] Bluetooth: hci0: command tx timeout
[  594.432380][ T6272] Bluetooth: hci6: command tx timeout
2024/05/18 14:44:11 executed programs: 75
[  622.895325][ T9458] loop3: detected capacity change from 0 to 512
[  622.899595][ T9457] loop1: detected capacity change from 0 to 512
[  622.900641][ T9458] EXT4-fs: Ignoring removed orlov option
[  622.901081][ T9458] EXT4-fs: Ignoring removed nomblk_io_submit option
[  622.902318][ T9457] EXT4-fs: Ignoring removed orlov option
[  622.902816][ T9457] EXT4-fs: Ignoring removed nomblk_io_submit option
[  622.906614][ T9458] EXT4-fs (loop3): can't mount with both data=journal and dax
[  622.913378][ T9457] EXT4-fs (loop1): can't mount with both data=journal and dax
[  623.007303][ T9461] loop7: detected capacity change from 0 to 512
[  623.008430][ T9461] EXT4-fs: Ignoring removed orlov option
[  623.008954][ T9461] EXT4-fs: Ignoring removed nomblk_io_submit option
[  623.071355][ T9461] EXT4-fs (loop7): can't mount with both data=journal and dax
[  623.310405][ T6302] blk_print_req_error: 1 callbacks suppressed
[  623.310421][ T6302] I/O error, dev loop3, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  623.341451][ T6272] Bluetooth: hci8: unexpected cc 0x0c03 length: 249 > 1
[  623.341954][ T6193] I/O error, dev loop6, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  623.349508][ T6197] Bluetooth: hci8: unexpected cc 0x1003 length: 249 > 9
[  623.350698][ T6197] Bluetooth: hci8: unexpected cc 0x1001 length: 249 > 9
[  623.350702][ T6244] I/O error, dev loop0, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  623.355389][ T9491] loop3: detected capacity change from 0 to 512
[  623.356938][ T9495] loop7: detected capacity change from 0 to 512
[  623.357381][ T9491] EXT4-fs: Ignoring removed orlov option
[  623.357787][ T9491] EXT4-fs: Ignoring removed nomblk_io_submit option
[  623.357892][ T9495] EXT4-fs: Ignoring removed orlov option
[  623.358762][ T9495] EXT4-fs: Ignoring removed nomblk_io_submit option
[  623.364322][ T9491] EXT4-fs (loop3): can't mount with both data=journal and dax
[  623.366697][ T6241] I/O error, dev loop5, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  623.369720][ T6291] I/O error, dev loop2, sector 0 op 0x0:(READ) flags 0x80700 phys_seg 1 prio class 0
[  623.370587][ T6197] Bluetooth: hci8: unexpected cc 0x0c23 length: 249 > 4
[  623.375696][ T6197] Bluetooth: hci8: unexpected cc 0x0c25 length: 249 > 3
[  623.376475][ T9495] EXT4-fs (loop7): can't mount with both data=journal and dax
[  623.377537][ T6197] Bluetooth: hci8: unexpected cc 0x0c38 length: 249 > 2
[  623.385066][ T6197] Bluetooth: hci12: unexpected cc 0x0c03 length: 249 > 1
[  623.386702][ T6197] Bluetooth: hci12: unexpected cc 0x1003 length: 249 > 9
[  623.388441][ T6197] Bluetooth: hci12: unexpected cc 0x1001 length: 249 > 9
[  623.389731][ T6197] Bluetooth: hci12: unexpected cc 0x0c23 length: 249 > 4
[  623.390596][ T6197] Bluetooth: hci12: unexpected cc 0x0c25 length: 249 > 3
[  623.391194][ T6197] Bluetooth: hci12: unexpected cc 0x0c38 length: 249 > 2
[  623.393416][ T9499] loop1: detected capacity change from 0 to 512
[  623.394397][ T9499] EXT4-fs: Ignoring removed orlov option
[  623.394737][ T9499] EXT4-fs: Ignoring removed nomblk_io_submit option
[  623.420696][ T9499] EXT4-fs (loop1): can't mount with both data=journal and dax
[  623.421606][   T48] Bluetooth: hci9: unexpected cc 0x0c03 length: 249 > 1
[  623.427289][   T48] Bluetooth: hci9: unexpected cc 0x1003 length: 249 > 9
[  623.427857][   T48] Bluetooth: hci9: unexpected cc 0x1001 length: 249 > 9
[  623.428623][   T48] Bluetooth: hci9: unexpected cc 0x0c23 length: 249 > 4
[  623.430830][   T48] Bluetooth: hci9: unexpected cc 0x0c25 length: 249 > 3
[  623.431478][   T48] Bluetooth: hci9: unexpected cc 0x0c38 length: 249 > 2
[  623.432903][   T48] Bluetooth: hci10: unexpected cc 0x0c03 length: 249 > 1
[  623.434037][   T48] Bluetooth: hci10: unexpected cc 0x1003 length: 249 > 9
[  623.434541][   T48] Bluetooth: hci10: unexpected cc 0x1001 length: 249 > 9
[  623.435374][   T48] Bluetooth: hci10: unexpected cc 0x0c23 length: 249 > 4
[  623.435916][   T48] Bluetooth: hci10: unexpected cc 0x0c25 length: 249 > 3
[  623.436409][   T48] Bluetooth: hci10: unexpected cc 0x0c38 length: 249 > 2
[  623.445023][ T6197] Bluetooth: hci11: unexpected cc 0x0c03 length: 249 > 1
[  623.446709][ T6197] Bluetooth: hci11: unexpected cc 0x1003 length: 249 > 9
[  623.447707][ T6197] Bluetooth: hci11: unexpected cc 0x1001 length: 249 > 9
[  623.450360][ T9519] loop3: detected capacity change from 0 to 512
[  623.452035][ T9520] loop7: detected capacity change from 0 to 512
[  623.456956][ T9520] EXT4-fs: Ignoring removed orlov option
[  623.457434][ T9520] EXT4-fs: Ignoring removed nomblk_io_submit option
[  623.464390][ T9519] EXT4-fs: Ignoring removed orlov option
[  623.464830][ T9519] EXT4-fs: Ignoring removed nomblk_io_submit option
[  623.465629][ T9520] EXT4-fs (loop7): can't mount with both data=journal and dax
[  623.473262][ T9519] EXT4-fs (loop3): can't mount with both data=journal and dax
[  623.479158][ T3434] Bluetooth: hci11: unexpected cc 0x0c23 length: 249 > 4
[  623.483065][ T6211] Bluetooth: hci11: unexpected cc 0x0c25 length: 249 > 3
[  623.483662][ T6211] Bluetooth: hci11: unexpected cc 0x0c38 length: 249 > 2
[  623.511229][ T9542] loop1: detected capacity change from 0 to 512
[  623.512254][ T9542] EXT4-fs: Ignoring removed orlov option
[  623.512678][ T9542] EXT4-fs: Ignoring removed nomblk_io_submit option
[  623.514785][ T9542] EXT4-fs (loop1): can't mount with both data=journal and dax
[  623.533977][ T9547] loop7: detected capacity change from 0 to 512
[  623.535192][ T9548] loop3: detected capacity change from 0 to 512
[  623.536223][ T9547] EXT4-fs: Ignoring removed orlov option
[  623.536671][ T9547] EXT4-fs: Ignoring removed nomblk_io_submit option
[  623.537438][ T9548] EXT4-fs: Ignoring removed orlov option
[  623.537872][ T9548] EXT4-fs: Ignoring removed nomblk_io_submit option
[  623.543910][ T9548] EXT4-fs (loop3): can't mount with both data=journal and dax
[  623.544581][ T9547] EXT4-fs (loop7): can't mount with both data=journal and dax
[  623.979230][ T7312] netdevsim netdevsim5 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  624.025516][ T7312] netdevsim netdevsim5 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  624.064906][ T7312] netdevsim netdevsim5 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  624.077278][ T9488] chnl_net:caif_netlink_parms(): no params data found
[  624.112674][ T7312] netdevsim netdevsim5 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  624.137078][ T9504] chnl_net:caif_netlink_parms(): no params data found
[  624.202377][ T9488] bridge0: port 1(bridge_slave_0) entered blocking state
[  624.202918][ T9488] bridge0: port 1(bridge_slave_0) entered disabled state
[  624.203495][ T9488] bridge_slave_0: entered allmulticast mode
[  624.204350][ T9488] bridge_slave_0: entered promiscuous mode
[  624.214164][ T9488] bridge0: port 2(bridge_slave_1) entered blocking state
[  624.214628][ T9488] bridge0: port 2(bridge_slave_1) entered disabled state
[  624.215195][ T9488] bridge_slave_1: entered allmulticast mode
[  624.215906][ T9488] bridge_slave_1: entered promiscuous mode
[  624.260548][ T9486] chnl_net:caif_netlink_parms(): no params data found
[  624.266041][ T9498] chnl_net:caif_netlink_parms(): no params data found
[  624.292390][ T7312] bridge_slave_1: left allmulticast mode
[  624.292861][ T7312] bridge_slave_1: left promiscuous mode
[  624.293677][ T7312] bridge0: port 2(bridge_slave_1) entered disabled state
[  624.295693][ T7312] bridge_slave_0: left allmulticast mode
[  624.296017][ T7312] bridge_slave_0: left promiscuous mode
[  624.296371][ T7312] bridge0: port 1(bridge_slave_0) entered disabled state
[  624.472234][ T7312] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  624.511173][ T7312] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  624.550841][ T7312] bond0 (unregistering): Released all slaves
[  624.575084][ T9488] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  624.591336][ T9504] bridge0: port 1(bridge_slave_0) entered blocking state
[  624.591869][ T9504] bridge0: port 1(bridge_slave_0) entered disabled state
[  624.592412][ T9504] bridge_slave_0: entered allmulticast mode
[  624.593266][ T9504] bridge_slave_0: entered promiscuous mode
[  624.603979][ T9467] chnl_net:caif_netlink_parms(): no params data found
[  624.654255][ T9488] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  624.704273][ T9504] bridge0: port 2(bridge_slave_1) entered blocking state
[  624.704686][ T9504] bridge0: port 2(bridge_slave_1) entered disabled state
[  624.705091][ T9504] bridge_slave_1: entered allmulticast mode
[  624.705732][ T9504] bridge_slave_1: entered promiscuous mode
[  624.869041][ T9486] bridge0: port 1(bridge_slave_0) entered blocking state
[  624.869638][ T9486] bridge0: port 1(bridge_slave_0) entered disabled state
[  624.870262][ T9486] bridge_slave_0: entered allmulticast mode
[  624.871165][ T9486] bridge_slave_0: entered promiscuous mode
[  624.873374][ T9486] bridge0: port 2(bridge_slave_1) entered blocking state
[  624.873926][ T9486] bridge0: port 2(bridge_slave_1) entered disabled state
[  624.874550][ T9486] bridge_slave_1: entered allmulticast mode
[  624.875437][ T9486] bridge_slave_1: entered promiscuous mode
[  624.901002][ T9504] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  624.903353][ T9488] team0: Port device team_slave_0 added
[  624.905025][ T9504] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  624.905662][ T9498] bridge0: port 1(bridge_slave_0) entered blocking state
[  624.906106][ T9498] bridge0: port 1(bridge_slave_0) entered disabled state
[  624.906568][ T9498] bridge_slave_0: entered allmulticast mode
[  624.907269][ T9498] bridge_slave_0: entered promiscuous mode
[  624.976300][ T9486] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  624.978649][ T9486] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  624.979935][ T9488] team0: Port device team_slave_1 added
[  624.986066][ T9498] bridge0: port 2(bridge_slave_1) entered blocking state
[  624.986515][ T9498] bridge0: port 2(bridge_slave_1) entered disabled state
[  624.986994][ T9498] bridge_slave_1: entered allmulticast mode
[  624.987686][ T9498] bridge_slave_1: entered promiscuous mode
[  624.994006][ T9488] batman_adv: batadv0: Adding interface: batadv_slave_0
[  624.994485][ T9488] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  624.996116][ T9488] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  624.998488][ T9488] batman_adv: batadv0: Adding interface: batadv_slave_1
[  624.999105][ T9488] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  625.000707][ T9488] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  625.080825][ T9504] team0: Port device team_slave_0 added
[  625.091416][ T9486] team0: Port device team_slave_0 added
[  625.093027][ T9486] team0: Port device team_slave_1 added
[  625.139974][ T9498] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  625.149431][ T7312] hsr_slave_0: left promiscuous mode
[  625.199088][ T7312] hsr_slave_1: left promiscuous mode
[  625.278950][ T7312] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  625.280040][ T7312] batman_adv: batadv0: Removing interface: batadv_slave_0
[  625.283182][ T7312] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  625.284094][ T7312] batman_adv: batadv0: Removing interface: batadv_slave_1
[  625.291322][ T7312] veth1_macvtap: left promiscuous mode
[  625.292275][ T7312] veth0_macvtap: left promiscuous mode
[  625.292933][ T7312] veth1_vlan: left promiscuous mode
[  625.293626][ T7312] veth0_vlan: left promiscuous mode
[  625.377722][ T7312] team0 (unregistering): Port device team_slave_1 removed
[  625.386270][ T7312] team0 (unregistering): Port device team_slave_0 removed
[  625.405461][ T6197] Bluetooth: hci8: command tx timeout
[  625.464605][ T9504] team0: Port device team_slave_1 added
[  625.479631][ T6197] Bluetooth: hci12: command tx timeout
[  625.485006][ T9498] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  625.506044][ T9504] batman_adv: batadv0: Adding interface: batadv_slave_0
[  625.506571][ T9504] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  625.508283][ T9504] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  625.517750][ T9486] batman_adv: batadv0: Adding interface: batadv_slave_0
[  625.518239][ T9486] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  625.519970][ T9486] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  625.536740][ T9467] bridge0: port 1(bridge_slave_0) entered blocking state
[  625.537174][ T9467] bridge0: port 1(bridge_slave_0) entered disabled state
[  625.537653][ T9467] bridge_slave_0: entered allmulticast mode
[  625.538337][ T9467] bridge_slave_0: entered promiscuous mode
[  625.544939][ T9504] batman_adv: batadv0: Adding interface: batadv_slave_1
[  625.545328][ T9504] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  625.546628][ T9504] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  625.549943][ T9498] team0: Port device team_slave_0 added
[  625.550769][ T6197] Bluetooth: hci11: command tx timeout
[  625.551391][ T3434] Bluetooth: hci10: command tx timeout
[  625.555752][ T9498] team0: Port device team_slave_1 added
[  625.620518][ T9488] hsr_slave_0: entered promiscuous mode
[  625.648952][ T9488] hsr_slave_1: entered promiscuous mode
[  625.698748][ T9488] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  625.699270][ T9488] Cannot create hsr debugfs directory
[  625.706100][ T9486] batman_adv: batadv0: Adding interface: batadv_slave_1
[  625.706603][ T9486] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  625.708337][ T9486] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  625.709587][ T6197] Bluetooth: hci9: command tx timeout
[  625.710318][ T9467] bridge0: port 2(bridge_slave_1) entered blocking state
[  625.711125][ T9467] bridge0: port 2(bridge_slave_1) entered disabled state
[  625.711995][ T9467] bridge_slave_1: entered allmulticast mode
