
Debian GNU/Linux 11 syzkaller ttyS0

Warning: Permanently added '[localhost]:14393' (ED25519) to the list of known hosts.
2024/05/20 01:39:10 ignoring optional flag "sandboxArg"="0"
2024/05/20 01:39:10 parsed 1 programs
syzkaller login: [  239.357004][ T6181] cgroup: Unknown subsys name 'net'
[  311.245119][ T9779] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.245806][ T9779] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.246529][ T9779] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.247203][ T9779] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.247937][ T9779] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.248596][ T9779] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.249310][ T9779] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.249991][ T9779] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.250728][ T9779] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.251421][ T9779] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.252257][ T9779] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.254133][ T9779] batman_adv: batadv0: Interface activated: batadv_slave_1
[  311.262061][    T9] wlan0: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  311.262085][ T6258] Bluetooth: hci4: command tx timeout
[  311.262638][    T9] wlan0: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  311.310993][ T9779] netdevsim netdevsim7 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  311.311653][ T9779] netdevsim netdevsim7 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  311.312354][ T9779] netdevsim netdevsim7 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  311.312968][ T9779] netdevsim netdevsim7 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  311.315538][ T9914] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.316257][ T9914] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.316914][ T9914] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.317616][ T9914] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.318267][ T9914] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.318962][ T9914] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.319635][ T9914] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.320328][ T9914] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.320976][ T9914] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.321820][ T9914] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.322483][ T9914] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.323195][ T9914] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.323870][ T9914] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.324569][ T9914] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.325233][ T9914] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.325942][ T9914] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.326594][ T9914] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.327299][ T9914] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.327960][ T9914] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  311.328708][ T9914] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  311.330542][ T9914] batman_adv: batadv0: Interface activated: batadv_slave_1
[  311.342076][ T6258] Bluetooth: hci6: command tx timeout
[  311.494857][ T9043] wlan1: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  311.495437][ T9043] wlan1: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  311.495631][ T9988] netdevsim netdevsim4 netdevsim0: renamed from eth0
[  311.507867][ T9914] netdevsim netdevsim0 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  311.508486][ T9914] netdevsim netdevsim0 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  311.509111][ T9914] netdevsim netdevsim0 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  311.509763][ T9914] netdevsim netdevsim0 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  311.575848][ T9988] netdevsim netdevsim4 netdevsim1: renamed from eth1
[  311.587353][ T9988] netdevsim netdevsim4 netdevsim2: renamed from eth2
2024/05/20 01:40:23 executed programs: 17
[  312.510772][ T7295] wlan0: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  312.511403][ T7295] wlan0: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  312.523482][ T9988] netdevsim netdevsim4 netdevsim3: renamed from eth3
[  312.587745][ T9915] 8021q: adding VLAN 0 to HW filter on device batadv0
[  312.590522][ T9037] wlan1: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  312.591086][ T9037] wlan1: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  312.958127][ T6258] Bluetooth: hci0: command tx timeout
[  313.192955][ T6258] Bluetooth: hci1: command tx timeout
[  313.193369][ T6258] Bluetooth: hci3: command tx timeout
[  313.360167][ T3434] Bluetooth: hci4: command tx timeout
[  313.429826][ T3434] Bluetooth: hci6: command tx timeout
[  313.646765][ T9991] netdevsim netdevsim6 netdevsim0: renamed from eth0
[  313.651233][ T9991] netdevsim netdevsim6 netdevsim1: renamed from eth1
[  313.659361][ T9991] netdevsim netdevsim6 netdevsim2: renamed from eth2
[  313.702350][ T9991] netdevsim netdevsim6 netdevsim3: renamed from eth3
[  313.718718][ T9915] veth0_vlan: entered promiscuous mode
[  313.722243][ T9915] veth1_vlan: entered promiscuous mode
[  313.822809][ T9988] 8021q: adding VLAN 0 to HW filter on device bond0
[  313.843873][ T9988] 8021q: adding VLAN 0 to HW filter on device team0
[  313.849016][ T8767] bridge0: port 1(bridge_slave_0) entered blocking state
[  313.849613][ T8767] bridge0: port 1(bridge_slave_0) entered forwarding state
[  313.851095][ T8767] bridge0: port 2(bridge_slave_1) entered blocking state
[  313.851618][ T8767] bridge0: port 2(bridge_slave_1) entered forwarding state
[  313.887655][ T9915] veth0_macvtap: entered promiscuous mode
[  313.890039][ T9915] veth1_macvtap: entered promiscuous mode
[  313.896209][ T9988] hsr0: Slave A (hsr_slave_0) is not up; please bring it up to get a fully working HSR network
[  313.897020][ T9988] hsr0: Slave B (hsr_slave_1) is not up; please bring it up to get a fully working HSR network
[  313.940882][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  313.941659][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  313.942428][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  313.943160][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  313.943843][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  313.944577][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  313.945269][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  313.946003][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  313.946662][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  313.947396][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  313.948076][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  313.948810][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  313.949467][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  313.950192][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  313.950874][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  313.951581][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  313.952346][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  313.953078][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  313.953898][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  313.954638][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  313.955326][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3e) already exists on: batadv_slave_0
[  313.956060][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  313.957867][ T9915] batman_adv: batadv0: Interface activated: batadv_slave_0
[  313.985548][ T9991] 8021q: adding VLAN 0 to HW filter on device bond0
[  314.103852][ T9991] 8021q: adding VLAN 0 to HW filter on device team0
[  314.105300][   T23] wlan0: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  314.105869][   T23] wlan0: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  314.112746][   T23] bridge0: port 1(bridge_slave_0) entered blocking state
[  314.113349][   T23] bridge0: port 1(bridge_slave_0) entered forwarding state
[  314.122315][ T3060] wlan0: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  314.122938][ T3060] wlan0: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  314.168175][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  314.169031][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  314.169968][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  314.170715][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  314.171400][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  314.172223][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  314.172918][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  314.173658][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  314.174335][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  314.175054][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  314.175727][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  314.176457][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  314.177136][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  314.177885][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  314.178588][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  314.179341][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  314.180039][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  314.180790][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  314.181484][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  314.182274][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  314.182957][ T9915] batman_adv: The newly added mac address (aa:aa:aa:aa:aa:3f) already exists on: batadv_slave_1
[  314.183658][ T9915] batman_adv: It is strongly recommended to keep mac addresses unique to avoid problems!
[  314.185320][ T9915] batman_adv: batadv0: Interface activated: batadv_slave_1
[  314.191135][ T8767] bridge0: port 2(bridge_slave_1) entered blocking state
[  314.191740][ T8767] bridge0: port 2(bridge_slave_1) entered forwarding state
[  314.209895][ T9991] hsr0: Slave B (hsr_slave_1) is not up; please bring it up to get a fully working HSR network
[  314.212018][ T3258] wlan1: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  314.212618][ T3258] wlan1: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  314.303966][ T9915] netdevsim netdevsim5 netdevsim0: set [1, 0] type 2 family 0 port 6081 - 0
[  314.304701][ T9915] netdevsim netdevsim5 netdevsim1: set [1, 0] type 2 family 0 port 6081 - 0
[  314.305389][ T9915] netdevsim netdevsim5 netdevsim2: set [1, 0] type 2 family 0 port 6081 - 0
[  314.306050][ T9915] netdevsim netdevsim5 netdevsim3: set [1, 0] type 2 family 0 port 6081 - 0
[  314.309840][ T9988] 8021q: adding VLAN 0 to HW filter on device batadv0
[  314.373800][ T3060] wlan1: Created IBSS using preconfigured BSSID 50:50:50:50:50:50
[  314.374392][ T3060] wlan1: Creating new IBSS network, BSSID 50:50:50:50:50:50
[  314.380570][   T45] hsr_slave_0: left promiscuous mode
[  314.412141][   T45] hsr_slave_1: left promiscuous mode
[  314.511897][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  314.512516][   T45] batman_adv: batadv0: Removing interface: batadv_slave_0
[  314.514024][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  314.514582][   T45] batman_adv: batadv0: Removing interface: batadv_slave_1
[  314.517856][   T45] hsr_slave_0: left promiscuous mode
[  314.552383][   T45] hsr_slave_1: left promiscuous mode
[  314.651899][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  314.652552][   T45] batman_adv: batadv0: Removing interface: batadv_slave_0
[  314.654028][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  314.654590][   T45] batman_adv: batadv0: Removing interface: batadv_slave_1
[  314.657667][   T45] hsr_slave_0: left promiscuous mode
[  314.702704][   T45] hsr_slave_1: left promiscuous mode
[  314.801851][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  314.802471][   T45] batman_adv: batadv0: Removing interface: batadv_slave_0
[  314.803888][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  314.804491][   T45] batman_adv: batadv0: Removing interface: batadv_slave_1
[  314.807589][   T45] hsr_slave_0: left promiscuous mode
[  314.841990][   T45] hsr_slave_1: left promiscuous mode
[  314.921802][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  314.922384][   T45] batman_adv: batadv0: Removing interface: batadv_slave_0
[  314.923819][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  314.924385][   T45] batman_adv: batadv0: Removing interface: batadv_slave_1
[  314.928157][   T45] hsr_slave_0: left promiscuous mode
[  314.962441][   T45] hsr_slave_1: left promiscuous mode
[  315.041839][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  315.042460][   T45] batman_adv: batadv0: Removing interface: batadv_slave_0
[  315.043909][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  315.044459][   T45] batman_adv: batadv0: Removing interface: batadv_slave_1
[  315.047562][   T45] hsr_slave_0: left promiscuous mode
[  315.082372][   T45] hsr_slave_1: left promiscuous mode
[  315.161860][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  315.162463][   T45] batman_adv: batadv0: Removing interface: batadv_slave_0
[  315.163947][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  315.164547][   T45] batman_adv: batadv0: Removing interface: batadv_slave_1
[  315.177529][   T45] veth1_macvtap: left promiscuous mode
[  315.177950][   T45] veth0_macvtap: left promiscuous mode
[  315.178385][   T45] veth1_vlan: left promiscuous mode
[  315.178786][   T45] veth0_vlan: left promiscuous mode
[  315.179609][   T45] veth1_macvtap: left promiscuous mode
[  315.180000][   T45] veth0_macvtap: left promiscuous mode
[  315.180412][   T45] veth1_vlan: left promiscuous mode
[  315.180815][   T45] veth0_vlan: left promiscuous mode
[  315.181586][   T45] veth1_macvtap: left promiscuous mode
[  315.182567][   T45] veth0_macvtap: left promiscuous mode
[  315.183202][   T45] veth1_vlan: left promiscuous mode
[  315.183592][   T45] veth0_vlan: left promiscuous mode
[  315.186464][   T45] veth1_macvtap: left promiscuous mode
[  315.186857][   T45] veth0_macvtap: left promiscuous mode
[  315.187273][   T45] veth1_vlan: left promiscuous mode
[  315.187658][   T45] veth0_vlan: left promiscuous mode
[  315.188414][   T45] veth1_macvtap: left promiscuous mode
[  315.188796][   T45] veth0_macvtap: left promiscuous mode
[  315.189224][   T45] veth1_vlan: left promiscuous mode
[  315.189631][   T45] veth0_vlan: left promiscuous mode
[  315.190425][   T45] veth1_macvtap: left promiscuous mode
[  315.190833][   T45] veth0_macvtap: left promiscuous mode
[  315.191269][   T45] veth1_vlan: left promiscuous mode
[  315.191722][   T45] veth0_vlan: left promiscuous mode
[  315.610085][   T45] team0 (unregistering): Port device team_slave_1 removed
[  315.616230][   T45] team0 (unregistering): Port device team_slave_0 removed
[  315.724135][   T45] team0 (unregistering): Port device team_slave_1 removed
[  315.728920][   T45] team0 (unregistering): Port device team_slave_0 removed
[  315.842945][   T45] team0 (unregistering): Port device team_slave_1 removed
[  315.848071][   T45] team0 (unregistering): Port device team_slave_0 removed
[  315.951711][   T45] team0 (unregistering): Port device team_slave_1 removed
[  315.957310][   T45] team0 (unregistering): Port device team_slave_0 removed
[  316.070825][   T45] team0 (unregistering): Port device team_slave_1 removed
[  316.075919][   T45] team0 (unregistering): Port device team_slave_0 removed
[  316.240380][   T45] team0 (unregistering): Port device team_slave_1 removed
[  316.245327][   T45] team0 (unregistering): Port device team_slave_0 removed
[  316.430644][ T9991] 8021q: adding VLAN 0 to HW filter on device batadv0
[  366.958125][ T1233] ieee802154 phy0 wpan0: encryption failed: -22
[  366.958624][ T1233] ieee802154 phy1 wpan1: encryption failed: -22
[  367.051620][ T9988] veth0_vlan: entered promiscuous mode
[  367.162012][ T9988] veth1_vlan: entered promiscuous mode
2024/05/20 01:41:18 executed programs: 19
[  368.209536][   T45] netdevsim netdevsim0 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  368.247055][   T45] netdevsim netdevsim0 netdevsim2 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  368.305837][   T45] netdevsim netdevsim0 netdevsim1 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  368.377722][   T45] netdevsim netdevsim0 netdevsim0 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
[  368.569984][   T45] bridge_slave_1: left allmulticast mode
[  368.570446][   T45] bridge_slave_1: left promiscuous mode
[  368.570961][   T45] bridge0: port 2(bridge_slave_1) entered disabled state
[  368.572676][   T45] bridge_slave_0: left allmulticast mode
[  368.573099][   T45] bridge_slave_0: left promiscuous mode
[  368.573563][   T45] bridge0: port 1(bridge_slave_0) entered disabled state
[  368.717136][ T6258] Bluetooth: hci1: unexpected cc 0x0c03 length: 249 > 1
[  368.719777][ T6258] Bluetooth: hci1: unexpected cc 0x1003 length: 249 > 9
[  368.721098][ T6258] Bluetooth: hci1: unexpected cc 0x1001 length: 249 > 9
[  368.723628][ T6258] Bluetooth: hci1: unexpected cc 0x0c23 length: 249 > 4
[  368.724444][ T6258] Bluetooth: hci1: unexpected cc 0x0c25 length: 249 > 3
[  368.725065][ T6258] Bluetooth: hci1: unexpected cc 0x0c38 length: 249 > 2
[  368.745164][   T45] bond0 (unregistering): (slave bond_slave_0): Releasing backup interface
[  368.784062][   T45] bond0 (unregistering): (slave bond_slave_1): Releasing backup interface
[  368.855561][ T6258] Bluetooth: hci3: unexpected cc 0x0c03 length: 249 > 1
[  368.856592][ T6258] Bluetooth: hci3: unexpected cc 0x1003 length: 249 > 9
[  368.857174][ T6258] Bluetooth: hci3: unexpected cc 0x1001 length: 249 > 9
[  368.857903][ T6258] Bluetooth: hci3: unexpected cc 0x0c23 length: 249 > 4
[  368.858550][ T6258] Bluetooth: hci3: unexpected cc 0x0c25 length: 249 > 3
[  368.859112][ T6258] Bluetooth: hci3: unexpected cc 0x0c38 length: 249 > 2
[  368.891806][   T45] bond0 (unregistering): Released all slaves
[  368.905944][ T6244] Bluetooth: hci4: unexpected cc 0x0c03 length: 249 > 1
[  368.907210][ T6244] Bluetooth: hci4: unexpected cc 0x1003 length: 249 > 9
[  368.907797][ T6244] Bluetooth: hci4: unexpected cc 0x1001 length: 249 > 9
[  368.908505][ T6244] Bluetooth: hci4: unexpected cc 0x0c23 length: 249 > 4
[  368.909130][ T6244] Bluetooth: hci4: unexpected cc 0x0c25 length: 249 > 3
[  368.909683][ T6244] Bluetooth: hci4: unexpected cc 0x0c38 length: 249 > 2
[  369.021808][ T3434] Bluetooth: hci2: command 0x0406 tx timeout
[  369.265368][T11901] chnl_net:caif_netlink_parms(): no params data found
[  369.280895][T11919] chnl_net:caif_netlink_parms(): no params data found
[  369.499544][   T45] hsr_slave_0: left promiscuous mode
[  369.541987][   T45] hsr_slave_1: left promiscuous mode
[  369.641799][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_0
[  369.642376][   T45] batman_adv: batadv0: Removing interface: batadv_slave_0
[  369.643860][   T45] batman_adv: batadv0: Interface deactivated: batadv_slave_1
[  369.644368][   T45] batman_adv: batadv0: Removing interface: batadv_slave_1
[  369.650994][   T45] veth1_macvtap: left promiscuous mode
[  369.651422][   T45] veth0_macvtap: left promiscuous mode
[  369.651966][   T45] veth1_vlan: left promiscuous mode
[  369.652357][   T45] veth0_vlan: left promiscuous mode
[  369.748024][   T45] team0 (unregistering): Port device team_slave_1 removed
[  369.754507][   T45] team0 (unregistering): Port device team_slave_0 removed
[  369.847958][T11911] chnl_net:caif_netlink_parms(): no params data found
[  369.854710][T11901] bridge0: port 1(bridge_slave_0) entered blocking state
[  369.855218][T11901] bridge0: port 1(bridge_slave_0) entered disabled state
[  369.855787][T11901] bridge_slave_0: entered allmulticast mode
[  369.856629][T11901] bridge_slave_0: entered promiscuous mode
[  369.857786][T11919] bridge0: port 1(bridge_slave_0) entered blocking state
[  369.858316][T11919] bridge0: port 1(bridge_slave_0) entered disabled state
[  369.858905][T11919] bridge_slave_0: entered allmulticast mode
[  369.859997][T11919] bridge_slave_0: entered promiscuous mode
[  369.863519][T11919] bridge0: port 2(bridge_slave_1) entered blocking state
[  369.864430][T11919] bridge0: port 2(bridge_slave_1) entered disabled state
[  369.865032][T11919] bridge_slave_1: entered allmulticast mode
[  369.865925][T11919] bridge_slave_1: entered promiscuous mode
[  369.877530][T11901] bridge0: port 2(bridge_slave_1) entered blocking state
[  369.878083][T11901] bridge0: port 2(bridge_slave_1) entered disabled state
[  369.878627][T11901] bridge_slave_1: entered allmulticast mode
[  369.879480][T11901] bridge_slave_1: entered promiscuous mode
[  369.901003][T11901] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  369.904100][T11919] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  369.906030][T11919] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  369.913763][T11901] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  369.968251][T11919] team0: Port device team_slave_0 added
[  369.979760][T11919] team0: Port device team_slave_1 added
[  369.982837][T11901] team0: Port device team_slave_0 added
[  369.994870][T11901] team0: Port device team_slave_1 added
[  370.019326][T11901] batman_adv: batadv0: Adding interface: batadv_slave_0
[  370.019853][T11901] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  370.021489][T11901] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  370.026582][T11919] batman_adv: batadv0: Adding interface: batadv_slave_0
[  370.027050][T11919] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  370.028615][T11919] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  370.036553][T11901] batman_adv: batadv0: Adding interface: batadv_slave_1
[  370.037081][T11901] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  370.038814][T11901] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  370.040257][T11911] bridge0: port 1(bridge_slave_0) entered blocking state
[  370.040791][T11911] bridge0: port 1(bridge_slave_0) entered disabled state
[  370.041358][T11911] bridge_slave_0: entered allmulticast mode
[  370.042267][T11911] bridge_slave_0: entered promiscuous mode
[  370.048818][T11919] batman_adv: batadv0: Adding interface: batadv_slave_1
[  370.049321][T11919] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  370.051037][T11919] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  370.056860][T11911] bridge0: port 2(bridge_slave_1) entered blocking state
[  370.057357][T11911] bridge0: port 2(bridge_slave_1) entered disabled state
[  370.057895][T11911] bridge_slave_1: entered allmulticast mode
[  370.058730][T11911] bridge_slave_1: entered promiscuous mode
[  370.153305][T11901] hsr_slave_0: entered promiscuous mode
[  370.192027][T11901] hsr_slave_1: entered promiscuous mode
[  370.323228][T11919] hsr_slave_0: entered promiscuous mode
[  370.372064][T11919] hsr_slave_1: entered promiscuous mode
[  370.441816][T11919] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  370.442375][T11919] Cannot create hsr debugfs directory
[  370.444722][T11911] bond0: (slave bond_slave_0): Enslaving as an active interface with an up link
[  370.446749][T11911] bond0: (slave bond_slave_1): Enslaving as an active interface with an up link
[  370.485754][T11911] team0: Port device team_slave_0 added
[  370.501225][T11911] team0: Port device team_slave_1 added
[  370.526969][T11911] batman_adv: batadv0: Adding interface: batadv_slave_0
[  370.527533][T11911] batman_adv: batadv0: The MTU of interface batadv_slave_0 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  370.529384][T11911] batman_adv: batadv0: Not using interface batadv_slave_0 (retrying later): interface not active
[  370.530969][T11911] batman_adv: batadv0: Adding interface: batadv_slave_1
[  370.531461][T11911] batman_adv: batadv0: The MTU of interface batadv_slave_1 is too small (1500) to handle the transport of batman-adv packets. Packets going over this interface will be fragmented on layer2 which could impact the performance. Setting the MTU to 1560 would solve the problem.
[  370.533292][T11911] batman_adv: batadv0: Not using interface batadv_slave_1 (retrying later): interface not active
[  370.613244][T11911] hsr_slave_0: entered promiscuous mode
[  370.682101][T11911] hsr_slave_1: entered promiscuous mode
[  370.726915][T11911] debugfs: Directory 'hsr0' with parent 'hsr' already present!
[  370.727478][T11911] Cannot create hsr debugfs directory
[  370.782499][ T3434] Bluetooth: hci1: command tx timeout
[  370.810520][   T45] netdevsim netdevsim5 netdevsim3 (unregistering): unset [1, 0] type 2 family 0 port 6081 - 0
